,Location,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Year_text,Volume
2661,8,2,3,Total Volume,Duvel Moortgat NV,2019,3.125999952
2662,8,2,3,Total Volume,Duvel Moortgat NV,2020,3.279999954
2663,8,2,3,Total Volume,Duvel Moortgat NV,2021,2.941337068
2664,8,2,3,Total Volume,PBK Radomyshl OAO,2020,2.900158258
2665,8,2,3,Total Volume,PBK Radomyshl OAO,2021,2.847955438
2666,8,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,2016,2.788147849
2667,8,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,2017,2.740749318
2668,8,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,2018,2.788986195
2669,8,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,2019,0.548943994
2670,8,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,2020,3.119379693
2671,8,2,3,Total Volume,Privat-Brauerei Schmucker GmbH & Co KG,2021,3.086508051
2672,8,2,3,Total Volume,Oettinger Brauerei GmbH,2016,2.839588373
2673,8,2,3,Total Volume,Oettinger Brauerei GmbH,2017,2.423218174
2674,8,2,3,Total Volume,Oettinger Brauerei GmbH,2018,2.224144061
2675,8,2,3,Total Volume,Oettinger Brauerei GmbH,2019,2.888403198
2676,8,2,3,Total Volume,Oettinger Brauerei GmbH,2020,3.367528086
2677,8,2,3,Total Volume,Oettinger Brauerei GmbH,2021,3.458876598
2678,8,2,3,Total Volume,Kirin Holdings Co Ltd,2016,3.118489309
2679,8,2,3,Total Volume,Kirin Holdings Co Ltd,2017,194.0088869
2680,8,2,3,Total Volume,Kirin Holdings Co Ltd,2018,180.9379713
2681,8,2,3,Total Volume,Kirin Holdings Co Ltd,2019,198.7464869
2682,8,2,3,Total Volume,Kirin Holdings Co Ltd,2020,205.5930984
2683,8,2,3,Total Volume,Kirin Holdings Co Ltd,2021,17.09695746
2684,8,2,3,Total Volume,Bavick NV,2016,15.96008026
2685,8,2,3,Total Volume,Bavick NV,2017,14.51595027
2686,8,2,3,Total Volume,Bavick NV,2018,79.5156148
2687,8,2,3,Total Volume,Bavick NV,2019,81.03776723
2688,8,2,3,Total Volume,Bavick NV,2020,82.72840418
2689,8,2,3,Total Volume,Bavick NV,2021,82.65476186
2690,8,2,3,Total Volume,Big Rock Brewery Inc,2016,83.11140021
2691,8,2,3,Total Volume,Big Rock Brewery Inc,2017,83.56805968
2692,8,2,3,Total Volume,Big Rock Brewery Inc,2018,467.9353747
2693,8,2,3,Total Volume,Big Rock Brewery Inc,2019,490.4662811
2694,8,2,3,Total Volume,Big Rock Brewery Inc,2020,422.2453313
2695,8,2,3,Total Volume,Big Rock Brewery Inc,2021,431.9326043
2696,8,2,3,Total Volume,SABMiller Plc,2016,459.0658385
2697,8,2,3,Total Volume,SABMiller Plc,2017,519.6631559
2698,8,2,3,Total Volume,SABMiller Plc,2018,416.6100378
2699,8,2,3,Total Volume,SABMiller Plc,2019,440.9908867
2700,8,2,3,Total Volume,Ukrprominvest ZAO,2016,443.5285776
2701,8,2,3,Total Volume,Ukrprominvest ZAO,2017,440.0368141
2702,8,2,3,Total Volume,Ukrprominvest ZAO,2018,427.683698
2703,8,2,3,Total Volume,Ukrprominvest ZAO,2019,418.8384015
2704,8,2,3,Total Volume,Obolon PAT,2016,179.0199465
2705,8,2,3,Total Volume,Obolon PAT,2017,211.3899892
2706,8,2,3,Total Volume,Private Label,2016,218.3235423
2707,8,2,3,Total Volume,Private Label,2017,235.5053619
2708,8,2,3,Total Volume,Private Label,2018,300.6121138
2709,8,2,3,Total Volume,Private Label,2019,315.6468889
2710,8,2,3,Total Volume,Private Label,2020,234.441839
2711,8,2,3,Total Volume,Private Label,2021,239.1958767
2712,8,2,3,Total Volume,Others,2016,245.2986782
2713,8,2,3,Total Volume,Others,2017,246.2367649
2714,8,2,3,Total Volume,Others,2018,254.024967
2715,8,2,3,Total Volume,Others,2019,260.7335428
2716,8,2,3,Total Volume,Others,2020,153.5749186
2717,8,2,3,Total Volume,Others,2021,154.6137648
2718,8,5,3,Total Volume,Diageo Plc,2020,155.8337083
2719,8,5,3,Total Volume,Diageo Plc,2021,154.2241919
2720,8,5,3,Total Volume,UB Group,2016,155.216352
2721,8,5,3,Total Volume,UB Group,2017,158.3675995
2722,8,5,3,Total Volume,UB Group,2018,59.98099762
2723,8,5,3,Total Volume,UB Group,2019,62.9672715
2724,8,5,3,Total Volume,Others,2016,77.20175492
2725,8,5,3,Total Volume,Others,2017,82.82147437
2726,8,5,3,Total Volume,Others,2018,88.42411254
2727,8,5,3,Total Volume,Others,2019,85.8570526
2728,8,5,3,Total Volume,Others,2020,66.69453086
2729,8,5,3,Total Volume,Others,2021,62.54034813
2730,8,3,3,Total Volume,Heineken NV,2016,60.2285161
2731,8,3,3,Total Volume,Heineken NV,2017,59.56947654
2732,8,3,3,Total Volume,Heineken NV,2018,59.30395191
2733,8,3,3,Total Volume,Heineken NV,2019,59.99046336
2734,8,3,3,Total Volume,Heineken NV,2020,15.1920003
2735,8,3,3,Total Volume,Heineken NV,2021,15.79969909
2736,8,3,3,Total Volume,Carlsberg A/S,2016,14.85169868
2737,8,3,3,Total Volume,Carlsberg A/S,2017,41.47173016
2738,8,3,3,Total Volume,Carlsberg A/S,2018,28.31767465
2739,8,3,3,Total Volume,Carlsberg A/S,2019,26.66741401
2740,8,3,3,Total Volume,Carlsberg A/S,2020,27.62164999
2741,8,3,3,Total Volume,Carlsberg A/S,2021,30.59952536
2742,8,3,3,Total Volume,Anheuser-Busch InBev NV,2016,32.08302799
2743,8,3,3,Total Volume,Anheuser-Busch InBev NV,2017,32.93087064
2744,8,3,3,Total Volume,Anheuser-Busch InBev NV,2018,31.38691758
2745,8,3,3,Total Volume,Anheuser-Busch InBev NV,2019,30.6651257
2746,8,3,3,Total Volume,Anheuser-Busch InBev NV,2020,30.09068975
2747,8,3,3,Total Volume,Anheuser-Busch InBev NV,2021,29.1558007
2748,8,3,3,Total Volume,Asahi Group Holdings Ltd,2020,28.71917645
2749,8,3,3,Total Volume,Asahi Group Holdings Ltd,2021,28.76997624
2750,8,3,3,Total Volume,Dragonyte Brewery,2016,27.71924919
2751,8,3,3,Total Volume,Dragonyte Brewery,2017,26.84609453
2752,8,3,3,Total Volume,Dragonyte Brewery,2018,26.0944013
2753,8,3,3,Total Volume,Dragonyte Brewery,2019,25.42899418
2754,8,3,3,Total Volume,Dragonyte Brewery,2020,25.07298587
2755,8,3,3,Total Volume,Dragonyte Brewery,2021,25.33374967
2756,8,3,3,Total Volume,Grupo Mahou-San Miguel SA,2016,21.09062737
2757,8,3,3,Total Volume,Grupo Mahou-San Miguel SA,2017,22.18477562
2758,8,3,3,Total Volume,Grupo Mahou-San Miguel SA,2018,25.99266869
2759,8,3,3,Total Volume,Grupo Mahou-San Miguel SA,2019,25.43920114
2760,8,3,3,Total Volume,Grupo Mahou-San Miguel SA,2020,25.01478922
2761,8,3,3,Total Volume,Grupo Mahou-San Miguel SA,2021,24.81136016
2762,8,3,3,Total Volume,Oetker-Gruppe,2016,23.90000066
2763,8,3,3,Total Volume,Oetker-Gruppe,2017,23.8899984
2764,8,3,3,Total Volume,Oetker-Gruppe,2018,24.53000045
2765,8,3,3,Total Volume,Oetker-Gruppe,2019,24.1674656
2766,8,3,3,Total Volume,Oetker-Gruppe,2020,24.5440651
2767,8,3,3,Total Volume,Oetker-Gruppe,2021,24.12652325
2768,8,3,3,Total Volume,Oettinger Brauerei GmbH,2016,22.10000073
2769,8,3,3,Total Volume,Oettinger Brauerei GmbH,2017,24.35999963
2770,8,3,3,Total Volume,Oettinger Brauerei GmbH,2018,24.87999802
2771,8,3,3,Total Volume,Oettinger Brauerei GmbH,2019,25.98080823
2772,8,3,3,Total Volume,Oettinger Brauerei GmbH,2020,24.43237908
2773,8,3,3,Total Volume,Oettinger Brauerei GmbH,2021,22.32183962
2774,8,3,3,Total Volume,Constellation Brands Inc,2017,25.45734074
2775,8,3,3,Total Volume,Constellation Brands Inc,2018,24.71907723
2776,8,3,3,Total Volume,Constellation Brands Inc,2019,23.94042654
2777,8,3,3,Total Volume,Constellation Brands Inc,2020,22.97084262
2778,8,3,3,Total Volume,Constellation Brands Inc,2021,22.48845521
2779,8,3,3,Total Volume,Damm SA,2016,22.15337201
2780,8,3,3,Total Volume,Damm SA,2017,22.2343009
2781,8,3,3,Total Volume,Damm SA,2018,21.61174054
2782,8,3,3,Total Volume,Damm SA,2019,21.19247202
2783,8,3,3,Total Volume,Damm SA,2020,20.64146548
2784,8,3,3,Total Volume,Damm SA,2021,20.38344783
2785,8,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,2016,20.5509588
2786,8,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,2017,8.710000318
2787,8,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,2018,9.670000165
2788,8,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,2019,10.9799999
2789,8,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,2020,11.66994834
2790,8,3,3,Total Volume,Karlsberg Brauerei GmbH & Co KG,2021,12.29148841
2791,8,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2016,13.01362683
2792,8,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2017,9.139850041
2793,8,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2018,10.54174836
2794,8,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2019,14.77000062
2795,8,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2020,14.17000066
2796,8,3,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2021,12.21000028
2797,8,3,3,Total Volume,Obolon PAT,2016,11.28683771
2798,8,3,3,Total Volume,Obolon PAT,2017,10.62790019
2799,8,3,3,Total Volume,Obolon PAT,2018,9.818661399
2800,8,3,3,Total Volume,Obolon PAT,2019,6.68847006
2801,8,3,3,Total Volume,Obolon PAT,2020,6.561389249
2802,8,3,3,Total Volume,Obolon PAT,2021,6.403915674
2803,8,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2016,6.221404451
2804,8,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2017,6.165412031
2805,8,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2018,6.144449892
2806,8,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2019,4.895035364
2807,8,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2020,5.029159149
2808,8,3,3,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2021,5.171628039
2809,8,3,3,Total Volume,Anadolu Group,2016,5.561712124
2810,8,3,3,Total Volume,Anadolu Group,2017,5.828532143
2811,8,3,3,Total Volume,Anadolu Group,2018,6.009169964
2812,8,3,3,Total Volume,Anadolu Group,2019,0.162463353
2813,8,3,3,Total Volume,Anadolu Group,2020,0.228096121
2814,8,3,3,Total Volume,Anadolu Group,2021,0.364953898
2815,8,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,2016,1.514558165
2816,8,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,2017,2.635299831
2817,8,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,2018,5.273869673
2818,8,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,2019,5.5755003
2819,8,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,2020,5.480716741
2820,8,3,3,Total Volume,Taiwan Tobacco & Liquor Corp,2021,5.349179405
2821,8,3,3,Total Volume,Bitburger Braugruppe GmbH,2016,5.108465974
2822,8,3,3,Total Volume,Bitburger Braugruppe GmbH,2017,5.095694437
2823,8,3,3,Total Volume,Bitburger Braugruppe GmbH,2018,5.113020489
2824,8,3,3,Total Volume,Bitburger Braugruppe GmbH,2019,2.327078656
2825,8,3,3,Total Volume,Bitburger Braugruppe GmbH,2020,3.660694404
2826,8,3,3,Total Volume,Bitburger Braugruppe GmbH,2021,4.866924912
2827,8,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2016,4.691564435
2828,8,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2017,3.728642894
2829,8,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2018,3.683676774
2830,8,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2019,3.584632576
2831,8,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2020,3.51495999
2832,8,3,3,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2021,3.497878102
2833,8,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,2016,3.504951892
2834,8,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,2017,2.919262799
2835,8,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,2018,3.339024154
2836,8,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,2019,3.567600085
2837,8,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,2020,3.523004854
2838,8,3,3,Total Volume,Guangdong Blue Ribbon Group Co Ltd,2021,3.540620092
2839,8,3,3,Total Volume,Miller Brands Germany GmbH,2016,3.418468688
2840,8,3,3,Total Volume,Miller Brands Germany GmbH,2017,3.346680933
2841,8,3,3,Total Volume,Miller Brands Germany GmbH,2018,3.28711002
2842,8,3,3,Total Volume,Miller Brands Germany GmbH,2019,3.061255131
2843,8,3,3,Total Volume,Miller Brands Germany GmbH,2020,3.23062622
2844,8,3,3,Total Volume,Miller Brands Germany GmbH,2021,3.057329776
2845,8,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2016,3.051255143
2846,8,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2017,3.29207172
2847,8,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2018,3.218884934
2848,8,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2019,1.982759902
2849,8,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2020,2.271997661
2850,8,3,3,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2021,2.409774222
2851,8,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,2016,2.711966017
2852,8,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,2017,2.831410001
2853,8,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,2018,2.912652211
2854,8,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,2019,2.398007596
2855,8,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,2020,2.290764025
2856,8,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,2021,2.23182234
2857,8,3,3,Total Volume,Kopparbergs Bryggeri AB,2020,2.10894116
2858,8,3,3,Total Volume,Kopparbergs Bryggeri AB,2021,2.049415076
2859,8,3,3,Total Volume,Van Pur SA,2016,2.027612542
2860,8,3,3,Total Volume,Van Pur SA,2017,1.829100047
2861,8,3,3,Total Volume,Van Pur SA,2018,1.96822703
2862,8,3,3,Total Volume,Van Pur SA,2019,1.889497898
2863,8,3,3,Total Volume,Van Pur SA,2020,1.827144475
2864,8,3,3,Total Volume,Van Pur SA,2021,1.808873574
2865,8,3,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2016,1.884846257
2866,8,3,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2017,52.50397805
2867,8,3,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2018,66.69971085
2868,8,3,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2019,79.55227845
2869,8,3,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2020,83.49117711
2870,8,3,3,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",2021,9.475058523
2871,8,3,3,Total Volume,Matso's Broome Brewery,2016,3.018200237
2872,8,3,3,Total Volume,Matso's Broome Brewery,2017,1.528942878
2873,8,3,3,Total Volume,Matso's Broome Brewery,2018,0.457521534
2874,8,3,3,Total Volume,Matso's Broome Brewery,2019,11.65918856
2875,8,3,3,Total Volume,Matso's Broome Brewery,2020,5.001403937
2876,8,3,3,Total Volume,Matso's Broome Brewery,2021,96.90345466
2877,8,3,3,Total Volume,Beijing Yanjing Brewery Co Ltd,2016,94.59872024
2878,8,3,3,Total Volume,Beijing Yanjing Brewery Co Ltd,2017,92.82273079
2879,8,3,3,Total Volume,Beijing Yanjing Brewery Co Ltd,2018,88.54230392
2880,8,3,3,Total Volume,Beijing Yanjing Brewery Co Ltd,2019,87.19679403
2881,8,3,3,Total Volume,Beijing Yanjing Brewery Co Ltd,2020,88.16455062
2882,8,3,3,Total Volume,Beijing Yanjing Brewery Co Ltd,2021,681.2625327
2883,8,3,3,Total Volume,Kirin Holdings Co Ltd,2018,729.9554629
2884,8,3,3,Total Volume,Kirin Holdings Co Ltd,2019,775.7365563
2885,8,3,3,Total Volume,Kirin Holdings Co Ltd,2020,830.1143371
2886,8,3,3,Total Volume,Kirin Holdings Co Ltd,2021,882.7737685
2887,8,3,3,Total Volume,Brauerei Murau eGen,2016,938.7341265
2888,8,3,3,Total Volume,Brauerei Murau eGen,2017,942.1648694
2889,8,3,3,Total Volume,Brauerei Murau eGen,2018,906.2738253
2890,8,3,3,Total Volume,Brauerei Murau eGen,2019,862.0421224
2891,8,3,3,Total Volume,Brauerei Murau eGen,2020,880.3289849
2892,8,3,3,Total Volume,Brauerei Murau eGen,2021,840.0404925
2893,8,3,3,Total Volume,Florida Ice & Farm Co SA,2016,827.429836
2894,8,3,3,Total Volume,Florida Ice & Farm Co SA,2017,133.5859585
2895,8,3,3,Total Volume,Florida Ice & Farm Co SA,2018,135.0653522
2896,8,3,3,Total Volume,Florida Ice & Farm Co SA,2019,136.2936253
2897,8,3,3,Total Volume,Florida Ice & Farm Co SA,2020,136.3402639
2898,8,3,3,Total Volume,Florida Ice & Farm Co SA,2021,160.6054357
2899,8,3,3,Total Volume,Global Brands Ltd,2016,149.2615441
2900,8,3,3,Total Volume,Global Brands Ltd,2017,12.03630657
2901,8,3,3,Total Volume,Global Brands Ltd,2018,12.30443545
2902,8,3,3,Total Volume,Global Brands Ltd,2019,12.50081415
2903,8,3,3,Total Volume,Global Brands Ltd,2020,12.27935824
2904,8,3,3,Total Volume,Global Brands Ltd,2021,116.4596185
2905,8,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,2016,125.3011408
2906,8,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,2017,35.11417765
2907,8,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,2018,32.99566575
2908,8,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,2019,30.60947393
2909,8,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,2020,25.97110347
2910,8,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,2021,23.01306329
2911,8,3,3,Total Volume,Perla Browary Lubelskie SA,2016,22.54959285
2912,8,3,3,Total Volume,Perla Browary Lubelskie SA,2017,11.81999951
2913,8,3,3,Total Volume,Perla Browary Lubelskie SA,2018,11.8800003
2914,8,3,3,Total Volume,Perla Browary Lubelskie SA,2019,11.79999971
2915,8,3,3,Total Volume,Perla Browary Lubelskie SA,2020,11.24999956
2916,8,3,3,Total Volume,Perla Browary Lubelskie SA,2021,11.02140011
2917,8,3,3,Total Volume,"Zwettl, Privatbrauerei",2016,10.80099947
2918,8,3,3,Total Volume,"Zwettl, Privatbrauerei",2017,13.01000014
2919,8,3,3,Total Volume,"Zwettl, Privatbrauerei",2018,13.02000087
2920,8,3,3,Total Volume,"Zwettl, Privatbrauerei",2019,13.00000039
2921,8,3,3,Total Volume,"Zwettl, Privatbrauerei",2020,11.76194507
2922,8,3,3,Total Volume,"Zwettl, Privatbrauerei",2021,10.69262372
2923,8,3,3,Total Volume,Bavaria NV,2016,9.764739658
2924,8,3,3,Total Volume,Bavaria NV,2017,8.770371187
2925,8,3,3,Total Volume,Bavaria NV,2018,9.08081269
2926,8,3,3,Total Volume,Bavaria NV,2019,9.577178674
2927,8,3,3,Total Volume,Bavaria NV,2020,7.618957659
2928,8,3,3,Total Volume,Bavaria NV,2021,7.952106543
2929,8,3,3,Total Volume,Pivovar Steiger Vyhne sro,2016,8.255265308
2930,8,3,3,Total Volume,Pivovar Steiger Vyhne sro,2017,7.85371204
2931,8,3,3,Total Volume,Pivovar Steiger Vyhne sro,2018,0.429124864
2932,8,3,3,Total Volume,Pivovar Steiger Vyhne sro,2019,0.708624996
2933,8,3,3,Total Volume,Pivovar Steiger Vyhne sro,2020,1.1549907
2934,8,3,3,Total Volume,Pivovar Steiger Vyhne sro,2021,1.471218455
2935,8,3,3,Total Volume,Deutsche Sinalco GmbH MarkengetrÃ¤nke & Co KG,2016,1.979999971
2936,8,3,3,Total Volume,Deutsche Sinalco GmbH MarkengetrÃ¤nke & Co KG,2017,3.318301811
2937,8,3,3,Total Volume,Deutsche Sinalco GmbH MarkengetrÃ¤nke & Co KG,2018,3.239140307
2938,8,3,3,Total Volume,Deutsche Sinalco GmbH MarkengetrÃ¤nke & Co KG,2019,3.271531293
2939,8,3,3,Total Volume,Deutsche Sinalco GmbH MarkengetrÃ¤nke & Co KG,2020,1.962918683
2940,8,3,3,Total Volume,Deutsche Sinalco GmbH MarkengetrÃ¤nke & Co KG,2021,1.982499891
2941,8,3,3,Total Volume,Tsingtao Brewery Co Ltd,2017,1.923030075
2942,8,3,3,Total Volume,Tsingtao Brewery Co Ltd,2018,2.075615494
2943,8,3,3,Total Volume,Tsingtao Brewery Co Ltd,2019,1.869783232
2944,8,3,3,Total Volume,Tsingtao Brewery Co Ltd,2020,1.861414653
2945,8,3,3,Total Volume,Tsingtao Brewery Co Ltd,2021,1.813101057
2946,8,3,3,Total Volume,Unicer - Bebidas de Portugal SA,2016,1.783752271
2947,8,3,3,Total Volume,Unicer - Bebidas de Portugal SA,2017,1.761931072
2948,8,3,3,Total Volume,Unicer - Bebidas de Portugal SA,2018,8.455004791
2949,8,3,3,Total Volume,Unicer - Bebidas de Portugal SA,2019,7.483574942
2950,8,3,3,Total Volume,Unicer - Bebidas de Portugal SA,2020,7.162356379
2951,8,3,3,Total Volume,SABMiller Plc,2016,7.219999922
2952,8,3,3,Total Volume,SABMiller Plc,2017,7.334499821
2953,8,3,3,Total Volume,SABMiller Plc,2018,0.379776413
2954,8,3,3,Total Volume,SABMiller Plc,2019,85.91385732
2955,8,3,3,Total Volume,LaÅ¡ko Grupa,2016,87.76760443
2956,8,3,3,Total Volume,LaÅ¡ko Grupa,2017,91.07600473
2957,8,3,3,Total Volume,LaÅ¡ko Grupa,2018,95.70442785
2958,8,3,3,Total Volume,Private Label,2016,358.2883055
2959,8,3,3,Total Volume,Private Label,2017,401.1599898
2960,8,3,3,Total Volume,Private Label,2018,480.5588948
2961,8,3,3,Total Volume,Private Label,2019,541.3185327
2962,8,3,3,Total Volume,Private Label,2020,615.6661127
2963,8,3,3,Total Volume,Private Label,2021,681.9923001
2964,8,3,3,Total Volume,Others,2016,218.1084233
2965,8,3,3,Total Volume,Others,2017,209.4300002
2966,8,3,3,Total Volume,Others,2018,238.6915473
2967,8,3,3,Total Volume,Others,2019,241.786222
2968,8,3,3,Total Volume,Others,2020,240.864158
2969,8,3,3,Total Volume,Others,2021,228.399992
2970,8,1,3,Total Volume,Anheuser-Busch InBev NV,2016,932.8772613
2971,8,1,3,Total Volume,Anheuser-Busch InBev NV,2017,898.0214592
2972,8,1,3,Total Volume,Anheuser-Busch InBev NV,2018,954.7806542
2973,8,1,3,Total Volume,Anheuser-Busch InBev NV,2019,1042.694266
2974,8,1,3,Total Volume,Anheuser-Busch InBev NV,2020,1083.869668
2975,8,1,3,Total Volume,Anheuser-Busch InBev NV,2021,1103.259537
2976,8,1,3,Total Volume,Heineken NV,2016,442.7930849
2977,8,1,3,Total Volume,Heineken NV,2017,444.8841859
2978,8,1,3,Total Volume,Heineken NV,2018,452.3452287
2979,8,1,3,Total Volume,Heineken NV,2019,454.8540911
2980,8,1,3,Total Volume,Heineken NV,2020,488.6525196
2981,8,1,3,Total Volume,Heineken NV,2021,508.2898455
2982,8,1,3,Total Volume,Dragonyte Brewery,2016,431.7630731
2983,8,1,3,Total Volume,Dragonyte Brewery,2017,432.6693523
2984,8,1,3,Total Volume,Dragonyte Brewery,2018,426.6969862
2985,8,1,3,Total Volume,Dragonyte Brewery,2019,419.2888571
2986,8,1,3,Total Volume,Dragonyte Brewery,2020,407.3478118
2987,8,1,3,Total Volume,Dragonyte Brewery,2021,463.8999161
2988,8,1,3,Total Volume,Carlsberg A/S,2016,241.0565241
2989,8,1,3,Total Volume,Carlsberg A/S,2017,247.2939598
2990,8,1,3,Total Volume,Carlsberg A/S,2018,246.2694515
2991,8,1,3,Total Volume,Carlsberg A/S,2019,246.189101
2992,8,1,3,Total Volume,Carlsberg A/S,2020,356.1010858
2993,8,1,3,Total Volume,Carlsberg A/S,2021,358.1931163
2994,8,1,3,Total Volume,"Boston Beer Co Inc, The",2016,152.5630801
2995,8,1,3,Total Volume,"Boston Beer Co Inc, The",2017,153.838949
2996,8,1,3,Total Volume,"Boston Beer Co Inc, The",2018,166.6573006
2997,8,1,3,Total Volume,"Boston Beer Co Inc, The",2019,177.3323922
2998,8,1,3,Total Volume,"Boston Beer Co Inc, The",2020,186.5834154
2999,8,1,3,Total Volume,"Boston Beer Co Inc, The",2021,203.7742854
3000,8,1,3,Total Volume,Sierra Nevada Brewing Co,2016,102.5656681
3001,8,1,3,Total Volume,Sierra Nevada Brewing Co,2017,113.3920102
3002,8,1,3,Total Volume,Sierra Nevada Brewing Co,2018,132.8741933
3003,8,1,3,Total Volume,Sierra Nevada Brewing Co,2019,143.2714588
3004,8,1,3,Total Volume,Sierra Nevada Brewing Co,2020,121.3512813
3005,8,1,3,Total Volume,Sierra Nevada Brewing Co,2021,114.4253062
3006,8,1,3,Total Volume,Greene King Plc,2016,100.7433958
3007,8,1,3,Total Volume,Greene King Plc,2017,107.6419825
3008,8,1,3,Total Volume,Greene King Plc,2018,116.9692202
3009,8,1,3,Total Volume,Greene King Plc,2019,127.856085
3010,8,1,3,Total Volume,Greene King Plc,2020,122.8337237
3011,8,1,3,Total Volume,Greene King Plc,2021,113.4456505
3012,8,1,3,Total Volume,Kirin Holdings Co Ltd,2016,94.06279101
3013,8,1,3,Total Volume,Kirin Holdings Co Ltd,2017,95.23656072
3014,8,1,3,Total Volume,Kirin Holdings Co Ltd,2018,96.05730793
3015,8,1,3,Total Volume,Kirin Holdings Co Ltd,2019,98.32842189
3016,8,1,3,Total Volume,Kirin Holdings Co Ltd,2020,101.9240906
3017,8,1,3,Total Volume,Kirin Holdings Co Ltd,2021,104.4154582
3018,8,1,3,Total Volume,New Belgium Brewing Co,2016,69.09002423
3019,8,1,3,Total Volume,New Belgium Brewing Co,2017,74.96189401
3020,8,1,3,Total Volume,New Belgium Brewing Co,2018,80.89836073
3021,8,1,3,Total Volume,New Belgium Brewing Co,2019,85.29760497
3022,8,1,3,Total Volume,New Belgium Brewing Co,2020,88.48404854
3023,8,1,3,Total Volume,New Belgium Brewing Co,2021,95.06509128
3024,8,1,3,Total Volume,Oetker-Gruppe,2016,76.9200028
3025,8,1,3,Total Volume,Oetker-Gruppe,2017,80.66000182
3026,8,1,3,Total Volume,Oetker-Gruppe,2018,88.53000507
3027,8,1,3,Total Volume,Oetker-Gruppe,2019,86.4400181
3028,8,1,3,Total Volume,Oetker-Gruppe,2020,86.76973555
